The range of X coordinate: (0 - 28)
The range of Y coordinate: (0 - 28)
Scenario: our-solar-luminosity
Pollution level: 0    

Current_tick	White_num 	Black_num 	Solar_luminosity	Global_temperature
0         		168       	168       	1              		16.919120915211575  
1         		203       	415       	1              		25.378681372817173  
2         		296       	436       	1              		30.656145132202735  
3         		358       	437       	1              		30.010248227273184  
4         		384       	429       	1              		27.373372243385674  
5         		388       	426       	1              		25.004156509537328  
6         		385       	423       	1              		23.640990971125778  
7         		380       	436       	1              		23.04317885601305   
8         		381       	440       	1              		23.055825182212654  
9         		392       	431       	1              		23.062880565103786  
10        		393       	433       	1              		22.568210717170075  
11        		375       	445       	1              		22.30250416555745   
12        		376       	444       	1              		22.958832525866548  
13        		367       	459       	1              		23.239969307219585  
14        		371       	458       	1              		23.861095829420886  
15        		368       	454       	1              		24.012205266471334  
16        		364       	458       	1              		24.16197871537105   
17        		360       	463       	1              		24.42497503502681   
18        		362       	455       	1              		24.754134713779294  
19        		365       	448       	1              		24.767348213241103  
20        		375       	446       	1              		24.594665071693306  
21        		374       	441       	1              		24.11446490265302   
22        		380       	442       	1              		23.864080674622997  
23        		400       	420       	1              		23.523587633829017  
24        		396       	424       	1              		22.393689289965113  
25        		379       	440       	1              		22.016849713239115  
26        		378       	444       	1              		22.618343780782872  
27        		358       	465       	1              		22.99477398451189   
28        		353       	474       	1              		24.133088986124775  
29        		351       	467       	1              		24.975591175812927  
30        		364       	457       	1              		25.404929754792843  
31        		358       	458       	1              		25.03689863101919   
32        		353       	458       	1              		25.087287843348438  
33        		355       	455       	1              		25.299859824927776  
34        		363       	451       	1              		25.302539094395865  
35        		379       	439       	1              		24.96586723359223   
36        		375       	448       	1              		24.083300617240862  
37        		368       	453       	1              		23.877886522863978  
38        		364       	453       	1              		24.0852674198488    
39        		365       	455       	1              		24.338859768672922  
40        		374       	446       	1              		24.44728431543914   
41        		356       	460       	1              		24.078249999608897  
42        		360       	446       	1              		24.702018325246314  
43        		360       	450       	1              		24.73027365567341   
44        		372       	454       	1              		24.78260901576123   
45        		386       	436       	1              		24.39727868968425   
46        		380       	442       	1              		23.508022248550727  
47        		381       	439       	1              		23.34555842079286   
48        		388       	436       	1              		23.198195260675316  
49        		390       	435       	1              		22.833529583880413  
50        		396       	430       	1              		22.566693871598492  
51        		390       	433       	1              		22.160663546367207  
52        		383       	439       	1              		22.211157005404782  
53        		383       	437       	1              		22.55604360281541   
54        		375       	449       	1              		22.709383054083624  
55        		384       	444       	1              		23.200479665003886  
56        		375       	442       	1              		23.060989076124883  
